Entrez_ID	Gene	ESC_RPKM	EB_RPKM
71007	4933400E14Rik	0.230571	0.056571
71020	Spats1	8.160857	0.418000
71026	Speer3	0.046286	0
71037	4933401F05Rik	0.007429	0
71041	Pcgf6	147.236857	115.647429
71059	Hexim2	0.765143	0.813714
71062	Tekt3	0.031429	0.067143
71063	Zfp597	2.488571	3.291143
71066	Hsfy2	0.005429	0
71069	Stox2	4.090857	3.619429
71078	Adam30	0.006286	0.002857
71085	Arhgap19	67.543714	56.647429
71089	12-Sep	0.044286	0.005429
71091	Cdkl1	0.793143	7.100286
71093	Atoh8	0.018286	0.533143
71096	Sntg1	0	0
71099	Tssk4	0	0.096857
71101	4933407H18Rik	0.437714	1.256571
71103	Glt6d1	0	0.006286
71116	Stx18	29.332000	103.550000
71131	Zfp689	1.582857	2.615714
71132	Cabyr	0.370286	0.207429
71137	Rfx4	0.134571	0.045143
71145	Scara5	0.445143	0.460857
71146	4933417O08Rik	0.033143	0.020000
71147	Oxsm	0.311429	0.417143
71148	Mier1	31.128286	43.880286
71151	Exod1	9.417429	20.853714
71156	1700108M19Rik	0	0
71162	4933421I07Rik	0	0.006286
71164	Zdhhc11	0.562571	0.026000
71175	Nipbl	24.074286	15.093429
71177	4933424B01Rik	12.556571	14.577429
71200	Dydc2	0.012571	0.057143
71206	Katnal2	2.105429	3.784571
71207	Nudt4	198.168571	130.707714
71213	Cage1	0.045714	0.008571
71227	4930563E19Rik	0	0.005143
71233	4933434I06Rik	0.599429	6.010571
71238	Acn9	27.581714	34.768857
71240	Osbpl7	5.449143	2.237143
71241	Dmrtc2	0.084000	0.054571
71242	5133400G04Rik	0.672571	3.543714
71254	4933440H19Rik	0.897714	0.634857
71263	Mro	0	0.010000
71268	Lrrfip2	24.124571	47.640571
71275	4933437F05Rik	11.827143	1.334286
71276	Ccdc57	1.227143	1.356857
71279	Slc29a3	0.670857	0.196286
71281	Apobec4	0.004857	0
71302	Arhgap26	0.338857	0.392000
71306	Mfap3l	5.542000	1.637714
71310	Tbc1d9	5.931714	4.168857
71313	Fsip1	0.245714	0.696857
71323	Rassf8	4.659143	3.560857
71325	Tchhl1	0.159429	0.010571
71326	Treml1	0.364000	0.300571
71330	Rcbtb1	52.865714	86.058857
71336	Rbks	0.728857	0.498000
71338	5430420C16Rik	0.010286	0.024857
71340	Riok1	67.886571	80.638286
71345	Trp53i5	16.994857	2.096000
71351	5430402E10Rik	0	0
71354	Wdr31	13.986857	11.865143
71355	Col24a1	0.050857	0.119143
71361	Aifm2	1.708571	0.931429
71365	Pdss2	1.858286	5.053714
71367	Chst9	0	0.004857
71369	Krtap16-10	0	0
71371	Arid5b	25.978571	3.417429
71373	Prr16	0.020571	0.094286
71375	Ches1	13.671143	25.884857
71382	Pex1	7.346857	6.478571
71389	Chd6	8.240857	6.307429
71393	Kctd6	12.096000	7.641714
71395	5430419D17Rik	0.007143	0.035714
71405	5530400B04Rik	0	0
71406	5430416O09Rik	0.081429	0.034857
71409	Fmnl2	25.636000	44.648857
71412	Dhrs2	0.006000	0
71425	5430413K10Rik	0.528571	0.145714
71435	Arhgap21	16.272000	14.770286
71436	Flrt3	7.740000	20.821429
71446	Wrb	16.315714	32.108857
71448	Tmem80	0.054286	0.978000
71449	5630401D24Rik	6.547143	14.762286
71452	Ankrd40	81.854857	89.987429
71458	Bcor	2.902286	13.484571
71461	Ptk7	51.588571	128.263429
71468	Obox1	0	0
71472	Usp19	9.220000	21.188571
71474	Saps2	3.123714	5.147429
71492	Bbs7	7.077714	20.558286
71508	8430426H19Rik	11.241429	12.166000
71514	Sfpq	229.123714	193.923714
71517	9030624J02Rik	17.086000	37.989714
71519	Cyp2u1	0.314000	0.074286
71520	Grap	0	0.534857
71521	9030416H16Rik	188.812571	122.345429
71522	Ggt6	0.666000	0.288000
71529	9030409G11Rik	2.560571	2.836571
71532	9030418K01Rik	0.014857	0.190571
71538	Fbxo9	8.772857	19.228286
71562	Afmid	3.488857	5.457429
71564	9030607L17Rik	2.369143	0.607143
71566	9030425E11Rik	1.056857	1.019429
71567	Mcmdc1	0.586857	0.709429
71578	Sval1	0	0
71584	Gdpd2	0.107714	0.187429
71586	Ifih1	0.696000	0.233143
71591	Zfp251	5.994571	12.488857
71592	Pogk	0.514857	1.857714
71597	Isx	0.027429	0.003714
71599	Senp8	19.579429	23.380571
71601	Ceacam20	0.071143	0
71602	Myo1e	5.524286	2.321429
71607	9130017C17Rik	0.902857	0.110857
71609	Tradd	2.412857	2.631714
71617	9130011E15Rik	8.796286	9.858000
71623	Krtap5-2	0	0
71648	Optn	27.082571	25.772000
71653	4930506M07Rik	0.204286	0.267714
71660	Rarres2	0.768000	4.291143
71664	Mettl7b	0.127143	0.008286
71665	Fuca1	34.295143	31.687143
71667	0610007L01Rik	22.045143	28.908571
71670	Acy3	0.280000	1.018286
71673	0610009J22Rik	1.980857	4.021429
71675	0610010F05Rik	0.431714	1.041714
71679	Atp5h	1151.205143	1412.004000
71682	Wdr27	0.002857	0
71683	Gypc	0.407143	2.402857
71684	Rbm43	12.912286	7.130571
71685	Galnt14	3.370000	1.158000
71687	Tmem25	1.112000	0.248286
71690	Esm1	0.027714	0
71691	0710005I19Rik	0.048000	0
71693	Colec11	0.017714	1.278000
71699	Slc41a3	0.061714	0.116857
71701	Pnpt1	174.547714	148.891429
71702	Cdc5l	108.671143	82.496571
71703	Armcx3	0.816857	6.132571
71704	Arhgef3	3.661429	0.997714
71706	1200006F02Rik	0.308571	7.809429
71707	Ubiad1	5.211714	10.766000
71710	Lrrcc1	17.521143	40.601143
71711	Mus81	5.231143	14.627714
71712	1200002N14Rik	0.381429	0.027143
71715	Dhx35	26.554857	19.928000
71718	Telo2	3.100286	6.144857
71720	Osbpl3	5.649429	5.580571
71721	1200015N20Rik	5.331714	2.045143
71722	Cic	10.541714	5.636857
71723	Dhx34	3.146286	7.221429
71724	Aox3	0.003429	0.017143
71726	Smug1	2.772857	4.822286
71728	Stk11ip	14.797429	18.975143
71729	Rgs12	8.346857	13.697429
71732	Vps11	34.149714	47.435429
71733	Susd2	1.215143	0.013143
71735	1200011O22Rik	31.663429	52.737143
71738	Mamdc2	0.045143	0.015143
71740	Pvrl4	3.415714	0.514571
71743	Coasy	28.128571	47.004286
71745	Cul2	67.456286	75.468000
71746	Rgl3	0.298000	1.965429
71750	R3hdm2	12.811429	22.812571
71751	Map3k13	0.745429	0.608571
71752	Gtf3c2	55.930857	85.445143
71753	Tmprss6	0.023714	0.041714
71754	1300013D18Rik	0	0.006000
71755	Dhdh	7.995429	5.450571
71756	Cpn2	0.060000	0.002857
71760	Agxt2l1	0.012571	0.002571
71764	Tmem24	0.206286	0.359143
71765	Klhdc3	55.791714	84.225714
71766	Raver1	22.056286	53.526571
71770	Ap2b1	80.006286	86.530000
71772	1300012G16Rik	4.857143	9.192571
71773	Ugt2b1	0.045143	0.081143
71774	Shroom1	0.066000	0.287714
71775	1300017J02Rik	0	0
71776	Tha1	0.190571	0.110000
71777	Ing3	22.769429	27.740857
71778	Klhl5	1.215429	2.229143
71779	8-Mar	6.799143	16.942286
71780	Isyna1	57.561714	90.912857
71781	Slc16a14	0.051143	0.082857
71782	D5Ertd585e	25.468286	27.210286
71785	Pdgfd	0.145714	0.069714
71787	Trspap1	26.211714	60.112000
71790	Anxa9	0.155143	0.205714
71791	Cpa4	0.003714	0.024571
71793	Ints12	18.950000	24.721429
71795	Pitpnc1	5.115429	4.660000
71799	Ptcd1	16.796857	30.072286
71801	Plekhf2	93.491143	45.351143
71803	Slc25a18	0.256000	0.053143
71804	2610016C23Rik	13.227429	12.616286
71805	Nup93	22.670571	12.497714
71807	Tars2	115.831714	111.516571
71810	Ranbp3	84.745143	122.003714
71816	Rnf180	0.020286	0.163714
71817	Tmem50a	41.348571	104.194286
71819	Kif23	45.359429	64.612571
71820	Wdr34	1.925429	4.319429
71826	1700001F09Rik	0	0
71827	Lrrc34	24.920857	1.287429
71828	Gtf2a1lf	0.536000	0.004286
71829	Ddi1	0.007143	0.002000
71832	Csl	10.430857	29.652000
71833	Wdr68	8.802286	8.750286
71834	Zbtb43	5.931143	1.835429
71835	Lancl2	9.814857	18.434286
71836	1700012A16Rik	1.413429	0.143714
71838	Phf7	2.146286	2.513429
71839	Osgin1	0.101714	0.014571
71840	Tekt4	0	0.013143
71841	1700008I05Rik	3.494286	3.853429
71844	Nupl1	95.952000	134.426571
71846	Syce2	53.612000	60.935143
71853	Pdia6	154.485714	280.122857
71854	Dpep3	0.034571	0.015143
71856	Wfdc3	0	0.030857
71860	Wdr16	0.089714	0.452857
71861	Zswim2	0.012857	0.010571
71865	Fbxo30	14.671143	21.523714
71868	1700023E05Rik	0.014286	0.036286
71869	Serpinb12	0	0
71872	Aox4	0.124000	0.016857
71874	2310007B03Rik	0.126571	0
71876	Mlf1ip	62.412857	60.542857
71878	2310007D09Rik	13.514286	26.894286
71881	2310001A20Rik	2.006286	4.201143
71883	Coq2	10.166571	22.967714
71884	Chit1	0.024571	0.008286
71885	2310003H01Rik	3.952571	6.848000
71886	2310002L09Rik	0	0.082857
71887	Ppm1j	11.442000	1.469714
71888	Krt33a	0	0
71889	Epn3	0.145714	0.110000
71890	Mad2l2	19.600571	47.223429
71891	Cdadc1	5.918286	16.649714
71893	Noxo1	0.186857	0.121714
71897	2310010M24Rik	0.044571	0.088857
71898	2310016F22Rik	0.178571	0
71900	Tmem106b	9.766571	19.772857
71901	2310028H24Rik	1.068857	1.064857
71902	Cand1	12.287143	16.980571
71903	2310038E17Rik	0.158857	0.063143
71904	Paqr7	0.195714	0.306571
71907	Serpina9	0.016571	0.032000
71908	Cldn23	0.021714	0.023143
71910	Ppapdc1	12.040286	25.953429
71911	Bdh1	11.530571	1.540286
71912	Jsrp1	6.502857	4.246571
71913	Tmem79	1.031429	0.391143
71914	Antxr2	0.393714	1.581714
71916	Dus4l	9.083714	20.480571
71918	2310047A01Rik	3.588286	14.692857
71919	D15Ertd682e	23.584857	25.467429
71920	Epgn	0	0
71923	2310047M10Rik	6.320571	6.649429
71924	Tube1	5.068000	11.908000
71927	Itfg1	79.508000	108.918571
71929	Tmem123	71.980286	128.294286
71932	Abhd9	0.035714	0.014000
71934	Car13	17.588000	39.890286
71941	Cars2	52.937143	28.140000
71943	Tom1l1	25.918000	35.362857
71946	Endod1	0.653429	0.810000
71947	2310067B10Rik	7.974857	12.169143
71949	Lass5	32.268000	68.166000
71950	Nanog	945.381714	127.334571
71951	Gpc2	11.918857	19.815714
71952	2410016O06Rik	9.223143	23.664000
71954	Suds3	85.851143	114.964286
71955	2400003C14Rik	36.022000	123.174571
71956	Rnf135	0.107714	0.053429
71957	Cpsf3l	102.331143	95.533429
71960	Myh14	0.151143	0.077714
71962	2410008K03Rik	5.917143	1.448571
71963	Cdca4	51.952571	91.080571
71966	Nkiras2	20.016857	45.271714
71967	2410003J06Rik	3.784857	0.360286
71970	2410018M08Rik	20.950571	10.783429
71971	Zswim1	11.197429	6.148286
71972	Dnmbp	3.110286	6.225143
71973	Rbpms2	66.084286	185.541143
71974	Prmt3	25.429143	31.825714
71978	Ppp2r2a	108.073429	82.986286
71981	2410004F06Rik	21.935143	0.354000
71982	Snx10	47.900571	43.088286
71983	Tmco6	13.966857	29.297429
71984	Sars2	2.272571	7.607429
71985	Acad10	0.328000	0.687714
71986	Ddx28	18.731429	29.251714
71988	Esco2	214.524000	106.108571
71989	Rpusd4	2.936000	8.490000
71990	Ddx54	18.963429	12.108571
71991	Ercc8	12.147429	19.990000
71994	Cnn3	120.979429	222.462857
71997	1500002O20Rik	0.864000	1.754000
71998	Slc25a35	0.941429	0.484571
71999	Fbxo22	76.529429	61.648000
72000	1600016N20Rik	2.312000	3.730571
72002	Slc39a5	0.062571	0.259429
72003	Synpr	0	0.005429
72007	Fndc3b	7.410000	3.854286
72008	Zfyve19	4.442286	29.476000
72014	1500005I02Rik	0.130857	0.375429
72016	1600002H07Rik	15.950571	38.998286
72017	Cyb5r1	88.219429	59.656857
72018	Fundc1	23.015143	53.710857
72020	Zfp654	19.431143	9.006571
72022	Slc35f2	14.968000	6.562286
72023	Cyb561d1	0.503143	0.613143
72026	Trmu	6.414857	13.522571
72027	Slc39a4	6.228286	7.457429
72029	Tnrc5	26.511429	59.081429
72033	Tsc22d2	2.650286	6.702571
72039	Mccc1	7.358857	9.625143
72040	Mucdhl	0	0.010286
72041	Alkbh4	7.496857	6.805429
72042	Cotl1	114.848857	102.368857
72043	Sulf2	72.696857	80.958286
72046	2010005J08Rik	0.518000	0.337143
72047	Ddx42	125.663429	131.209429
72049	Tnfrsf13c	0.069143	0.792571
72050	Kdelc1	33.372000	101.917429
72053	2010008E23Rik	22.940857	38.937714
72054	Cyp4f18	0.035429	0.020857
72055	1810073N04Rik	26.992571	27.681143
72056	1810055G02Rik	46.563714	67.576571
72057	Phf10	73.394000	140.458000
72058	Jam4	0.004857	0
72061	2010111I01Rik	1.661714	1.231714
72065	Rap2c	31.117714	76.921714
72068	Cnot2	35.439714	56.612857
72074	Anks4b	0.018857	0
72075	Ogfr	65.902000	147.329429
72077	Gcnt3	0.041429	0.004286
72080	2010317E24Rik	3.099429	5.734571
72082	Cyp2c55	0.045429	0.098571
72083	2410018G20Rik	33.210286	80.622857
72084	Pigx	43.138857	104.668857
72085	Osgepl1	16.079429	33.999429
72088	Ush1c	0.398571	0.284571
72090	Entpd8	0.003143	0.020571
72094	Ugt2a3	0.003714	0.013714
72096	2010208K18Rik	11.827714	49.347714
72098	Tmem68	2.580857	5.146571
72102	Dusp11	13.250000	16.006000
72103	2010301N04Rik	11.484857	21.001143
72106	2610003J06Rik	32.073429	83.392857
72107	2600005O03Rik	23.594857	66.021714
72112	Ppp1r14d	0.518857	0.799714
72113	Adck1	2.178571	2.433143
72114	Zbed3	17.794286	60.717714
72117	Nat13	50.502857	50.037714
72119	Tpx2	37.485143	51.777429
72121	Dennd2d	0.299143	2.256000
72124	Seh1l	78.046286	116.005143
72125	2600011E07Rik	0.019143	0.121714
72128	2610008E11Rik	7.658857	39.878286
72129	Pex13	18.223143	21.046857
72133	Trub1	5.102571	14.038286
72135	Pygo1	1.561714	0.842571
72136	D4st1	0.578571	6.925429
72137	Wdsub1	16.142000	13.706286
72140	Ccdc123	1.004857	1.940571
72141	Adpgk	32.563143	47.198286
72144	Slc37a3	4.626857	6.080000
72145	Wdfy3	0.722571	0.457143
72148	2610019F03Rik	2.530571	2.081143
72149	2610019A05Rik	12.689714	40.073714
72151	Rfc5	38.034571	26.647429
72154	2610020C11Rik	7.609429	12.565429
72155	2610510J17Rik	40.634571	71.758000
72157	Pgm2	9.318286	19.595143
72160	Tmem163	0.016857	0.109143
72162	Dhx36	115.780571	122.005429
72168	Aifm3	0.396571	0.010857
72169	Trim29	0.028286	0.003143
72170	Chchd4	68.837143	87.122000
72171	Shq1	15.624571	17.985429
72175	Mfsd8	0.608000	2.029143
72179	Fbxl2	3.968857	4.093714
72180	Zfp661	10.388857	8.910571
72181	Nsun4	2.298286	4.033429
72183	Snx6	73.588000	137.419429
72185	Dbndd1	0.594000	2.861143
72190	2510009E07Rik	0.346571	1.710286
72193	Sfrs2ip	11.416571	7.266857
72194	Fbxl20	5.753714	5.807429
72195	Supt7l	19.733429	24.089429
72198	Skiv2l2	23.257143	16.187143
72199	Mms19l	38.852000	40.356286
72201	Otud6b	32.410000	44.973714
72215	1700001P01Rik	0.027143	0.010857
72219	1700013B16Rik	0.080571	0.080571
72236	Tsnaxip1	0.139714	0.042857
72238	Tbc1d5	6.434857	14.622000
72242	Psg21	0.045143	0.013714
72244	1600014C10Rik	0.922000	1.364857
72254	1700030K09Rik	25.217143	21.641714
72258	1700024D23Rik	0.006000	0.044000
72265	Tram1	35.409429	75.750571
72267	Lrrc8e	0.007429	0.008571
72269	Cda	0.030286	0.142000
72273	2210404O07Rik	0.278286	0.780286
72277	1700030F18Rik	0	0
72278	Ccpg1	19.161429	7.433429
72284	Oraov1	2.949714	5.738571
72287	Plekhf1	0.731429	0.408571
72290	Lsm11	5.246286	4.394000
72293	Nkd2	1.556857	2.102000
72296	Rusc1	1.795714	2.110286
72297	B3gnt3	0.222857	0.003143
72303	Cyp2c65	0.011143	0
72306	Zfp777	9.462000	25.165429
72307	2510002D24Rik	33.680571	40.248286
72308	Brf1	1.681429	3.143429
72309	Tmem158	0.492857	1.448857
72310	Nkg7	0.062571	0.122571
72313	Fryl	5.230571	8.324857
72318	Pscd4	0.010000	0.019429
72320	2510003E04Rik	40.433714	57.648571
72322	Xpo5	30.878286	48.659429
72323	Asb6	15.172571	22.898000
72324	Plxdc1	0.571143	0.060000
72330	Kbtbd5	0.130000	0.155429
72333	Palld	19.270000	3.895429
72341	Tmem103	8.520000	19.366571
72345	2810002O09Rik	3.467429	11.345143
72349	Dusp3	12.280000	16.482000
72350	2810002I04Rik	0.149429	0.108286
72354	Ttc4	75.968286	134.905429
72355	2210021J22Rik	12.701143	16.645714
72357	2210016L21Rik	15.110286	52.116000
72361	2210023G05Rik	0.008571	0.175429
72371	2210408I21Rik	1.071429	1.542857
72373	Psca	0.107143	0.334000
72383	Cnfn	0	0
72388	Ripk4	3.860286	15.016857
72392	Tmem175	4.215143	12.184286
72393	Faim2	0.123429	0.028286
72397	Rbm12b	1.399714	1.144571
72399	Brap	4.112857	3.675429
72400	2610028A01Rik	55.498286	36.257714
72401	Slc43a1	5.755429	16.400571
72404	Wdr44	1.050000	0.931429
72413	Kcnmb2	0.062000	0.017429
72415	Sgol1	78.489429	84.366857
72416	Lrpprc	6.182571	2.703714
72421	2510042P03Rik	0.357143	2.247714
72425	2410042D21Rik	14.212571	22.992000
72429	2010203O07Rik	15.054857	40.020571
72431	Ceacam18	0.033143	0.047143
72432	Spink5	0.177714	0.352571
72433	Rab38	0.128857	1.590000
72434	Lypd3	0.004571	0
72440	5930416I19Rik	28.870857	86.740000
72446	2600010E01Rik	0.445429	1.044571
72454	Ccdc71	37.481143	43.655429
72459	Htatsf1	8.527143	7.284000
72461	Prcp	12.914000	22.054857
72462	2600005C20Rik	49.996571	50.827714
72469	Plcd3	1.391143	0.353143
72472	Slc16a10	0.453714	0.126286
72475	Ssbp3	38.878857	116.503714
72477	Tmem87b	4.661429	4.569143
72479	Hsdl2	12.323143	18.341714
72480	Tspyl4	1.418571	9.801143
72482	Acbd6	28.932857	53.477143
72486	2610206B13Rik	5.273143	20.729714
72500	Ier5l	6.847714	11.133714
72502	Cwf19l1	3.680857	5.148571
72503	2610507B11Rik	210.927143	149.251429
72507	Dzip1l	5.483143	13.644857
72508	Rps6kb1	73.496571	60.101714
72514	Fgfbp3	1.210857	5.054857
72519	Tmem55a	17.162857	46.799429
72522	Atxn7l2	5.128286	7.878000
72535	Aldh1b1	3.230286	0.906571
72536	Tagap	6.406000	4.146286
72542	Pgam5	15.569143	25.711714
72543	2610528K11Rik	1.142571	8.732286
72544	Exosc6	21.507143	30.592286
72549	Reep4	27.918286	24.721429
72552	Hsdl1	4.796000	7.158857
72554	Utp14a	145.490857	129.680857
72556	Zfp566	20.717143	16.403143
72560	Naalad2	0.129429	1.078000
72562	Pcbd2	15.211714	63.046857
72565	Uaca	0.323714	0.523143
72567	Bclaf1	86.708000	61.256857
72568	Lin9	11.381714	13.679714
72569	Bbs5	10.886857	25.370000
72572	Spats2	43.495714	91.836286
72580	2700019D07Rik	29.798000	25.754571
72584	Cul4b	50.074857	24.207714
72585	Lypd1	0.125143	0.092571
72587	Pan3	18.711429	28.664286
72590	Ppme1	47.860857	103.968286
72599	Pdia5	30.915714	36.745714
72605	Car10	0.074571	0.275429
72607	Usp13	0.708000	3.397143
72611	Zfp655	83.818286	53.959714
72614	Pih1d2	0.006000	0.677714
72615	Anks3	20.107143	16.503143
72621	Pdzd11	46.066286	129.292000
72630	Hspa12b	0.016571	1.434857
72634	Tdrkh	3.646857	10.326571
72635	Lins2	2.247429	7.219714
72640	2700083E18Rik	40.907714	50.721143
72649	2700094F01Rik	40.822571	84.275143
72650	2810006K23Rik	1.620571	5.362571
72654	Ccdc12	15.233714	42.777429
72656	Ints8	37.425429	38.550000
72657	2700094K13Rik	196.593429	704.817714
72658	2700097O09Rik	77.076571	48.733714
72662	Dis3	158.528000	151.766000
72667	Zfp444	10.900000	17.164857
72668	2810030E01Rik	0.050857	1.908857
72672	Zfp518	53.807143	25.152000
72674	Adipor1	114.842571	139.921429
72685	Dnajc6	4.658857	0.090000
72690	Grrp1	1.350857	39.452857
72691	2810048G17Rik	0.012000	0.070286
72692	Hnrpll	52.224000	90.826857
72693	Zcchc12	1.049714	23.190000
72699	Lime1	4.946571	14.035429
72709	C1qtnf6	0.084571	0.412286
72713	Angptl1	0.007714	0
72720	Zfp248	3.721714	7.188857
72722	2810405J04Rik	11.670000	17.409714
72723	Zfp74	5.269714	2.664000
72726	Tbcc	13.772857	24.671429
72727	B3gat3	36.508286	66.624857
72729	Cdc42se2	52.929143	53.968000
72736	Txndc1	10.960571	22.483143
72739	Zkscan3	7.589714	22.410571
72745	Tmem161b	13.696286	11.398571
72747	2810439F02Rik	1.068286	2.624286
72748	Hdhd3	2.944857	1.536857
72749	Nfkbil2	18.070571	18.504857
72750	Als2cr13	6.262571	8.446286
72754	Arhgef10l	7.548571	1.076571
72759	Tmem135	11.739714	14.464857
72772	Rint1	4.070571	12.649714
72774	Neil1	3.768286	3.219143
72776	Sass6	30.308571	39.875714
72778	2810451A06Rik	9.431429	6.215429
72780	Rspo3	2.465714	84.066571
72787	Tmem48	27.202857	31.124000
72789	Veph1	0.011429	0.010286
72795	Ttc19	12.194286	7.556571
72807	2810487A22Rik	0.302571	0.142000
72821	Scn2b	0.138286	0.078857
72823	Pard3b	0.245714	0.242571
72825	Mon1a	10.839143	3.547714
72826	2810485I05Rik	49.265429	36.201714
72828	2810457I06Rik	0.346286	0.209429
72831	Dhx30	9.687429	12.198000
72832	Crtac1	0.196286	0.206571
72836	Pot1b	0.348000	1.183714
72843	Prdm4	30.591143	27.239429
72844	Kctd17	23.406000	27.044571
72852	2900024O10Rik	0.304857	0.748571
72865	Cxx1c	1.522286	60.788571
72873	2900006K08Rik	1.835143	1.601429
72881	Zdhhc4	11.116286	30.422000
72886	Ccdc94	2.265714	8.770286
72891	Xlr4c	0	0
72895	Setd5	60.677143	75.412571
72898	Asphd2	1.002000	1.120000
72899	2900006F19Rik	0.514286	0.382571
72900	Ndufv2	390.128571	543.355714
72902	Spock3	0.294571	0.361714
72925	1-Mar	0.028857	0.004857
72927	Hepacam	0.007429	0.004286
72930	Ppp2r2b	0.002857	0
72931	2900010J23Rik	908.955143	1534.348286
72935	Ddx41	128.630000	127.187143
72938	2900042B11Rik	14.006286	50.538571
72946	Lrrc47	7.044000	7.446000
72947	Agxt2l2	9.482857	15.954571
72948	2900041A09Rik	0.007714	0.067143
72949	Ccnt2	67.417429	58.733143
72960	Top1mt	14.822000	7.888000
72961	Slc17a7	0.105143	0.060857
72962	Ecgf1	7.520286	17.281429
72972	Gcap14	4.732286	1.036286
72973	Fbxo47	0.140000	0.111714
72978	Cnih3	0.369714	0.440571
72981	Prkrir	41.923714	109.653429
72982	Tmem138	8.420571	28.386857
72993	Appl1	45.697429	46.660857
72999	Insig2	5.601714	9.702000
73010	Gpr22	0.019429	0
73016	Kremen2	0.154571	0.047143
73024	2900064A13Rik	14.923429	33.686286
73032	Ttc9b	1.088571	0
73046	Glrx5	11.520571	32.735714
73047	Camk2n2	0.318286	0.726571
73061	3110007F17Rik	0	0
73062	Ppp1r16a	6.304857	19.649714
73067	3110005G23Rik	29.209429	39.707714
73068	Fut11	3.667143	12.240571
73072	BC068157	0.175143	0.185429
73075	Ppil6	0	0.402000
73078	Pmpcb	31.850286	25.183143
73086	Rps6ka5	1.722286	1.860857
73090	2900092C05Rik	0.020000	0
73094	Sgip1	0.082000	0.362286
73095	Slc25a42	0.388286	0.310000
73102	3110004L20Rik	0.819143	11.142286
73103	3110009E18Rik	8.315714	34.158571
73106	Prssl1	0.976857	0.041429
73112	3110003A17Rik	76.755714	241.258000
73121	3110032G18Rik	0.342000	0.017429
73122	Tgfbrap1	0.831714	4.212286
73124	Golph4	5.128286	13.815714
73130	Tmed5	20.691714	32.696857
73132	Slc25a16	10.334571	9.647429
73137	Prrc1	7.698571	4.202000
73149	Clec4a3	0.024571	0.020857
73166	Tm7sf2	6.478286	22.300286
73167	3110043J09Rik	3.899143	1.802571
